word_number,session_date,session_shift,word
7613,2024-08-26,Afternoon,the
7614,2024-08-26,Afternoon,paragraphs
7615,2024-08-26,Afternoon,that
7616,2024-08-26,Afternoon,are
7617,2024-08-26,Afternoon,under
7618,2024-08-26,Afternoon,consideration
7619,2024-08-26,Afternoon,we
7620,2024-08-26,Afternoon,would
7621,2024-08-26,Afternoon,like
7622,2024-08-26,Afternoon,to
7623,2024-08-26,Afternoon,echo
7624,2024-08-26,Afternoon,the
7625,2024-08-26,Afternoon,remarks
7626,2024-08-26,Afternoon,of
7627,2024-08-26,Afternoon,the
7628,2024-08-26,Afternoon,us
7629,2024-08-26,Afternoon,delegate
7630,2024-08-26,Afternoon,on
7631,2024-08-26,Afternoon,the
7632,2024-08-26,Afternoon,phrase
7633,2024-08-26,Afternoon,without
7634,2024-08-26,Afternoon,prejudging
7635,2024-08-26,Afternoon,any
7636,2024-08-26,Afternoon,other
7637,2024-08-26,Afternoon,options
7638,2024-08-26,Afternoon,i
7639,2024-08-26,Afternoon,think
7640,2024-08-26,Afternoon,that
7641,2024-08-26,Afternoon,that
7642,2024-08-26,Afternoon,could
7643,2024-08-26,Afternoon,be
7644,2024-08-26,Afternoon,best
7645,2024-08-26,Afternoon,addressed
7646,2024-08-26,Afternoon,in
7647,2024-08-26,Afternoon,the
7648,2024-08-26,Afternoon,last
7649,2024-08-26,Afternoon,paragraph
7650,2024-08-26,Afternoon,since
7651,2024-08-26,Afternoon,it
7652,2024-08-26,Afternoon,helps
7653,2024-08-26,Afternoon,to
7654,2024-08-26,Afternoon,context
7655,2024-08-26,Afternoon,to
7656,2024-08-26,Afternoon,add
7657,2024-08-26,Afternoon,context
7658,2024-08-26,Afternoon,to
7659,2024-08-26,Afternoon,any
7660,2024-08-26,Afternoon,future
7661,2024-08-26,Afternoon,modifications
7662,2024-08-26,Afternoon,on
7663,2024-08-26,Afternoon,the
7664,2024-08-26,Afternoon,debate
7665,2024-08-26,Afternoon,of
7666,2024-08-26,Afternoon,whether
7667,2024-08-26,Afternoon,we
7668,2024-08-26,Afternoon,need
7669,2024-08-26,Afternoon,a
7670,2024-08-26,Afternoon,lethal
7671,2024-08-26,Afternoon,qualifier
7672,2024-08-26,Afternoon,or
7673,2024-08-26,Afternoon,not
7674,2024-08-26,Afternoon,in
7675,2024-08-26,Afternoon,the
7676,2024-08-26,Afternoon,characterization
7677,2024-08-26,Afternoon,our
7678,2024-08-26,Afternoon,delegation
7679,2024-08-26,Afternoon,does
7680,2024-08-26,Afternoon,sympathize
7681,2024-08-26,Afternoon,with
7682,2024-08-26,Afternoon,the
7683,2024-08-26,Afternoon,arguments
7684,2024-08-26,Afternoon,that
7685,2024-08-26,Afternoon,have
7686,2024-08-26,Afternoon,been
7687,2024-08-26,Afternoon,put
7688,2024-08-26,Afternoon,forward
7689,2024-08-26,Afternoon,by
7690,2024-08-26,Afternoon,icrc
7691,2024-08-26,Afternoon,and
7692,2024-08-26,Afternoon,a
7693,2024-08-26,Afternoon,number
7694,2024-08-26,Afternoon,of
7695,2024-08-26,Afternoon,delegations
7696,2024-08-26,Afternoon,that
7697,2024-08-26,Afternoon,international
7698,2024-08-26,Afternoon,humanitarian
7699,2024-08-26,Afternoon,law
7700,2024-08-26,Afternoon,does
7701,2024-08-26,Afternoon,not
7702,2024-08-26,Afternoon,only
7703,2024-08-26,Afternoon,cover
7704,2024-08-26,Afternoon,the
7705,2024-08-26,Afternoon,events
7706,2024-08-26,Afternoon,where
7707,2024-08-26,Afternoon,the
7708,2024-08-26,Afternoon,effects
7709,2024-08-26,Afternoon,are
7710,2024-08-26,Afternoon,lethal
7711,2024-08-26,Afternoon,in
7712,2024-08-26,Afternoon,character
7713,2024-08-26,Afternoon,but
7714,2024-08-26,Afternoon,it
7715,2024-08-26,Afternoon,also
7716,2024-08-26,Afternoon,covers
7717,2024-08-26,Afternoon,other
7718,2024-08-26,Afternoon,situations
7719,2024-08-26,Afternoon,where
7720,2024-08-26,Afternoon,there
7721,2024-08-26,Afternoon,are
7722,2024-08-26,Afternoon,superfluous
7723,2024-08-26,Afternoon,sufferings
7724,2024-08-26,Afternoon,or
7725,2024-08-26,Afternoon,other
7726,2024-08-26,Afternoon,effects
7727,2024-08-26,Afternoon,or
7728,2024-08-26,Afternoon,even
7729,2024-08-26,Afternoon,against
7730,2024-08-26,Afternoon,objects
7731,2024-08-26,Afternoon,so
7732,2024-08-26,Afternoon,in
7733,2024-08-26,Afternoon,that
7734,2024-08-26,Afternoon,spirit
7735,2024-08-26,Afternoon,we
7736,2024-08-26,Afternoon,in
7737,2024-08-26,Afternoon,our
7738,2024-08-26,Afternoon,working
7739,2024-08-26,Afternoon,paper
7740,2024-08-26,Afternoon,that
7741,2024-08-26,Afternoon,we
7742,2024-08-26,Afternoon,refer
7743,2024-08-26,Afternoon,to
7744,2024-08-26,Afternoon,in
7745,2024-08-26,Afternoon,our
7746,2024-08-26,Afternoon,general
7747,2024-08-26,Afternoon,statement
7748,2024-08-26,Afternoon,proposes
7749,2024-08-26,Afternoon,a
7750,2024-08-26,Afternoon,midway
7751,2024-08-26,Afternoon,forward
7752,2024-08-26,Afternoon,and
7753,2024-08-26,Afternoon,we
7754,2024-08-26,Afternoon,propose
7755,2024-08-26,Afternoon,to
7756,2024-08-26,Afternoon,retain
7757,2024-08-26,Afternoon,the
7758,2024-08-26,Afternoon,lethal
7759,2024-08-26,Afternoon,autonomous
7760,2024-08-26,Afternoon,weapon
7761,2024-08-26,Afternoon,system
7762,2024-08-26,Afternoon,however
7763,2024-08-26,Afternoon,with
7764,2024-08-26,Afternoon,further
7765,2024-08-26,Afternoon,clarification
7766,2024-08-26,Afternoon,of
7767,2024-08-26,Afternoon,what
7768,2024-08-26,Afternoon,lethal
7769,2024-08-26,Afternoon,would
7770,2024-08-26,Afternoon,do
7771,2024-08-26,Afternoon,and
7772,2024-08-26,Afternoon,what
7773,2024-08-26,Afternoon,lethal
7774,2024-08-26,Afternoon,would
7775,2024-08-26,Afternoon,not
7776,2024-08-26,Afternoon,cover
7777,2024-08-26,Afternoon,and
7778,2024-08-26,Afternoon,specifically
7779,2024-08-26,Afternoon,we
7780,2024-08-26,Afternoon,argue
7781,2024-08-26,Afternoon,in
7782,2024-08-26,Afternoon,our
7783,2024-08-26,Afternoon,working
7784,2024-08-26,Afternoon,paper
7785,2024-08-26,Afternoon,that
7786,2024-08-26,Afternoon,the
7787,2024-08-26,Afternoon,use
7788,2024-08-26,Afternoon,of
7789,2024-08-26,Afternoon,the
7790,2024-08-26,Afternoon,word
7791,2024-08-26,Afternoon,lethal
7792,2024-08-26,Afternoon,means
7793,2024-08-26,Afternoon,that
7794,2024-08-26,Afternoon,an
7795,2024-08-26,Afternoon,autonomous
7796,2024-08-26,Afternoon,weapon
7797,2024-08-26,Afternoon,system
7798,2024-08-26,Afternoon,which
7799,2024-08-26,Afternoon,by
7800,2024-08-26,Afternoon,its
7801,2024-08-26,Afternoon,design
7802,2024-08-26,Afternoon,has
7803,2024-08-26,Afternoon,the
7804,2024-08-26,Afternoon,capability
7805,2024-08-26,Afternoon,to
7806,2024-08-26,Afternoon,apply
7807,2024-08-26,Afternoon,lethal
7808,2024-08-26,Afternoon,force
7809,2024-08-26,Afternoon,is
7810,2024-08-26,Afternoon,included
7811,2024-08-26,Afternoon,in
7812,2024-08-26,Afternoon,the
7813,2024-08-26,Afternoon,category
7814,2024-08-26,Afternoon,however
7815,2024-08-26,Afternoon,regardless
7816,2024-08-26,Afternoon,of
7817,2024-08-26,Afternoon,the
7818,2024-08-26,Afternoon,actual
7819,2024-08-26,Afternoon,consequences
7820,2024-08-26,Afternoon,of
7821,2024-08-26,Afternoon,its
7822,2024-08-26,Afternoon,use
7823,2024-08-26,Afternoon,whether
7824,2024-08-26,Afternoon,the
7825,2024-08-26,Afternoon,applied
7826,2024-08-26,Afternoon,force
7827,2024-08-26,Afternoon,results
7828,2024-08-26,Afternoon,in
7829,2024-08-26,Afternoon,lethal
7830,2024-08-26,Afternoon,effects
7831,2024-08-26,Afternoon,or
7832,2024-08-26,Afternoon,not
7833,2024-08-26,Afternoon,it
7834,2024-08-26,Afternoon,will
7835,2024-08-26,Afternoon,be
7836,2024-08-26,Afternoon,regulated
7837,2024-08-26,Afternoon,under
7838,2024-08-26,Afternoon,the
7839,2024-08-26,Afternoon,protocol
7840,2024-08-26,Afternoon,and
7841,2024-08-26,Afternoon,of
7842,2024-08-26,Afternoon,course
7843,2024-08-26,Afternoon,the
7844,2024-08-26,Afternoon,ihl
7845,2024-08-26,Afternoon,would
7846,2024-08-26,Afternoon,continue
7847,2024-08-26,Afternoon,to
7848,2024-08-26,Afternoon,apply
7849,2024-08-26,Afternoon,on
7850,2024-08-26,Afternoon,this
7851,2024-08-26,Afternoon,so
7852,2024-08-26,Afternoon,we
7853,2024-08-26,Afternoon,believe
7854,2024-08-26,Afternoon,that
7855,2024-08-26,Afternoon,if
7856,2024-08-26,Afternoon,we
7857,2024-08-26,Afternoon,are
7858,2024-08-26,Afternoon,going
7859,2024-08-26,Afternoon,to
7860,2024-08-26,Afternoon,retain
7861,2024-08-26,Afternoon,the
7862,2024-08-26,Afternoon,word
7863,2024-08-26,Afternoon,lethal
7864,2024-08-26,Afternoon,we
7865,2024-08-26,Afternoon,may
7866,2024-08-26,Afternoon,need
7867,2024-08-26,Afternoon,some
7868,2024-08-26,Afternoon,helpful
7869,2024-08-26,Afternoon,qualifier
7870,2024-08-26,Afternoon,that
7871,2024-08-26,Afternoon,addresses
7872,2024-08-26,Afternoon,the
7873,2024-08-26,Afternoon,concerns
7874,2024-08-26,Afternoon,that
7875,2024-08-26,Afternoon,have
7876,2024-08-26,Afternoon,been
7877,2024-08-26,Afternoon,raised
7878,2024-08-26,Afternoon,by
7879,2024-08-26,Afternoon,a
7880,2024-08-26,Afternoon,number
7881,2024-08-26,Afternoon,of
7882,2024-08-26,Afternoon,delegates
7883,2024-08-26,Afternoon,then
7884,2024-08-26,Afternoon,in
7885,2024-08-26,Afternoon,the
7886,2024-08-26,Afternoon,first
7887,2024-08-26,Afternoon,paragraph
7888,2024-08-26,Afternoon,on
7889,2024-08-26,Afternoon,the
7890,2024-08-26,Afternoon,question
7891,2024-08-26,Afternoon,of
7892,2024-08-26,Afternoon,a
7893,2024-08-26,Afternoon,human
7894,2024-08-26,Afternoon,operator
7895,2024-08-26,Afternoon,we
7896,2024-08-26,Afternoon,would
7897,2024-08-26,Afternoon,just
7898,2024-08-26,Afternoon,like
7899,2024-08-26,Afternoon,to
7900,2024-08-26,Afternoon,echo
7901,2024-08-26,Afternoon,the
7902,2024-08-26,Afternoon,remarks
7903,2024-08-26,Afternoon,made
7904,2024-08-26,Afternoon,by
7905,2024-08-26,Afternoon,ireland
7906,2024-08-26,Afternoon,a
7907,2024-08-26,Afternoon,few
7908,2024-08-26,Afternoon,others
7909,2024-08-26,Afternoon,as
7910,2024-08-26,Afternoon,well
7911,2024-08-26,Afternoon,we
7912,2024-08-26,Afternoon,believe
7913,2024-08-26,Afternoon,that
7914,2024-08-26,Afternoon,an
7915,2024-08-26,Afternoon,engaged
7916,2024-08-26,Afternoon,target
7917,2024-08-26,Afternoon,without
7918,2024-08-26,Afternoon,further
7919,2024-08-26,Afternoon,human
7920,2024-08-26,Afternoon,intervention
7921,2024-08-26,Afternoon,is
7922,2024-08-26,Afternoon,a
7923,2024-08-26,Afternoon,better
7924,2024-08-26,Afternoon,term
7925,2024-08-26,Afternoon,specifically
7926,2024-08-26,Afternoon,because
7927,2024-08-26,Afternoon,the
7928,2024-08-26,Afternoon,use
7929,2024-08-26,Afternoon,of
7930,2024-08-26,Afternoon,word
7931,2024-08-26,Afternoon,operator
7932,2024-08-26,Afternoon,in
7933,2024-08-26,Afternoon,the
7934,2024-08-26,Afternoon,end
7935,2024-08-26,Afternoon,is
7936,2024-08-26,Afternoon,very
7937,2024-08-26,Afternoon,narrow
7938,2024-08-26,Afternoon,in
7939,2024-08-26,Afternoon,the
7940,2024-08-26,Afternoon,sense
7941,2024-08-26,Afternoon,and
7942,2024-08-26,Afternoon,it
7943,2024-08-26,Afternoon,also
7944,2024-08-26,Afternoon,raises
7945,2024-08-26,Afternoon,the
7946,2024-08-26,Afternoon,question
7947,2024-08-26,Afternoon,whether
7948,2024-08-26,Afternoon,this
7949,2024-08-26,Afternoon,definition
7950,2024-08-26,Afternoon,will
7951,2024-08-26,Afternoon,remain
7952,2024-08-26,Afternoon,future
7953,2024-08-26,Afternoon,proof
7954,2024-08-26,Afternoon,as
7955,2024-08-26,Afternoon,the
7956,2024-08-26,Afternoon,technology
7957,2024-08-26,Afternoon,evolves
7958,2024-08-26,Afternoon,regarding
7959,2024-08-26,Afternoon,the
7960,2024-08-26,Afternoon,role
7961,2024-08-26,Afternoon,of
7962,2024-08-26,Afternoon,a
7963,2024-08-26,Afternoon,possible
7964,2024-08-26,Afternoon,operator
7965,2024-08-26,Afternoon,in
7966,2024-08-26,Afternoon,the
7967,2024-08-26,Afternoon,use
7968,2024-08-26,Afternoon,of
7969,2024-08-26,Afternoon,weapon
7970,2024-08-26,Afternoon,systems
7971,2024-08-26,Afternoon,if
7972,2024-08-26,Afternoon,we
7973,2024-08-26,Afternoon,are
7974,2024-08-26,Afternoon,going
7975,2024-08-26,Afternoon,to
7976,2024-08-26,Afternoon,use
7977,2024-08-26,Afternoon,the
7978,2024-08-26,Afternoon,word
7979,2024-08-26,Afternoon,human
7980,2024-08-26,Afternoon,intervention
7981,2024-08-26,Afternoon,it
7982,2024-08-26,Afternoon,would
7983,2024-08-26,Afternoon,broadly
7984,2024-08-26,Afternoon,cover
7985,2024-08-26,Afternoon,all
7986,2024-08-26,Afternoon,instances
7987,2024-08-26,Afternoon,of
7988,2024-08-26,Afternoon,the
7989,2024-08-26,Afternoon,context
7990,2024-08-26,Afternoon,appropriate
7991,2024-08-26,Afternoon,human
7992,2024-08-26,Afternoon,involvement
7993,2024-08-26,Afternoon,that
7994,2024-08-26,Afternoon,is
7995,2024-08-26,Afternoon,required
7996,2024-08-26,Afternoon,in
7997,2024-08-26,Afternoon,order
7998,2024-08-26,Afternoon,to
7999,2024-08-26,Afternoon,rule
8000,2024-08-26,Afternoon,out
8001,2024-08-26,Afternoon,such
8002,2024-08-26,Afternoon,weapon
8003,2024-08-26,Afternoon,systems
8004,2024-08-26,Afternoon,then
8005,2024-08-26,Afternoon,we
8006,2024-08-26,Afternoon,note
8007,2024-08-26,Afternoon,that
8008,2024-08-26,Afternoon,in
8009,2024-08-26,Afternoon,paragraph
8010,2024-08-26,Afternoon,3
8011,2024-08-26,Afternoon,we
8012,2024-08-26,Afternoon,welcome
8013,2024-08-26,Afternoon,that
8014,2024-08-26,Afternoon,an
8015,2024-08-26,Afternoon,attempt
8016,2024-08-26,Afternoon,has
8017,2024-08-26,Afternoon,been
8018,2024-08-26,Afternoon,made
8019,2024-08-26,Afternoon,to
8020,2024-08-26,Afternoon,very
8021,2024-08-26,Afternoon,clearly
8022,2024-08-26,Afternoon,specify
8023,2024-08-26,Afternoon,what
8024,2024-08-26,Afternoon,weapon
8025,2024-08-26,Afternoon,systems
8026,2024-08-26,Afternoon,will
8027,2024-08-26,Afternoon,not
8028,2024-08-26,Afternoon,be
8029,2024-08-26,Afternoon,covered
8030,2024-08-26,Afternoon,in
8031,2024-08-26,Afternoon,this
8032,2024-08-26,Afternoon,characterization
8033,2024-08-26,Afternoon,we
8034,2024-08-26,Afternoon,believe
8035,2024-08-26,Afternoon,that
8036,2024-08-26,Afternoon,this
8037,2024-08-26,Afternoon,approach
8038,2024-08-26,Afternoon,is
8039,2024-08-26,Afternoon,consistent
8040,2024-08-26,Afternoon,with
8041,2024-08-26,Afternoon,the
8042,2024-08-26,Afternoon,existing
8043,2024-08-26,Afternoon,protocols
8044,2024-08-26,Afternoon,of
8045,2024-08-26,Afternoon,the
8046,2024-08-26,Afternoon,convention
8047,2024-08-26,Afternoon,for
8048,2024-08-26,Afternoon,instance
8049,2024-08-26,Afternoon,in
8050,2024-08-26,Afternoon,protocol
8051,2024-08-26,Afternoon,3
8052,2024-08-26,Afternoon,and
8053,2024-08-26,Afternoon,protocol
8054,2024-08-26,Afternoon,4
8055,2024-08-26,Afternoon,very
8056,2024-08-26,Afternoon,clearly
8057,2024-08-26,Afternoon,examples
8058,2024-08-26,Afternoon,have
8059,2024-08-26,Afternoon,been
8060,2024-08-26,Afternoon,provided
8061,2024-08-26,Afternoon,of
8062,2024-08-26,Afternoon,which
8063,2024-08-26,Afternoon,weapon
8064,2024-08-26,Afternoon,systems
8065,2024-08-26,Afternoon,would
8066,2024-08-26,Afternoon,lie
8067,2024-08-26,Afternoon,outside
8068,2024-08-26,Afternoon,the
8069,2024-08-26,Afternoon,scope
8070,2024-08-26,Afternoon,of
8071,2024-08-26,Afternoon,that
8072,2024-08-26,Afternoon,instrument
8073,2024-08-26,Afternoon,we
8074,2024-08-26,Afternoon,can
8075,2024-08-26,Afternoon,follow
8076,2024-08-26,Afternoon,similar
8077,2024-08-26,Afternoon,examples
8078,2024-08-26,Afternoon,and
8079,2024-08-26,Afternoon,we
8080,2024-08-26,Afternoon,remain
8081,2024-08-26,Afternoon,open
8082,2024-08-26,Afternoon,to
8083,2024-08-26,Afternoon,the
8084,2024-08-26,Afternoon,idea
8085,2024-08-26,Afternoon,of
8086,2024-08-26,Afternoon,improving
8087,2024-08-26,Afternoon,the
8088,2024-08-26,Afternoon,text
8089,2024-08-26,Afternoon,further
8090,2024-08-26,Afternoon,lastly
8091,2024-08-26,Afternoon,we
8092,2024-08-26,Afternoon,would
8093,2024-08-26,Afternoon,just
8094,2024-08-26,Afternoon,like
8095,2024-08-26,Afternoon,to
8096,2024-08-26,Afternoon,echo
8097,2024-08-26,Afternoon,the
8098,2024-08-26,Afternoon,remarks
8099,2024-08-26,Afternoon,by
8100,2024-08-26,Afternoon,the
8101,2024-08-26,Afternoon,delegate
8102,2024-08-26,Afternoon,from
8103,2024-08-26,Afternoon,republic
8104,2024-08-26,Afternoon,of
8105,2024-08-26,Afternoon,korea
8106,2024-08-26,Afternoon,on
8107,2024-08-26,Afternoon,changing
8108,2024-08-26,Afternoon,the
8109,2024-08-26,Afternoon,words
8110,2024-08-26,Afternoon,replacing
8111,2024-08-26,Afternoon,the
8112,2024-08-26,Afternoon,words
8113,2024-08-26,Afternoon,improvement
8114,2024-08-26,Afternoon,or
8115,2024-08-26,Afternoon,refinement
8116,2024-08-26,Afternoon,with
8117,2024-08-26,Afternoon,the
8118,2024-08-26,Afternoon,word
8119,2024-08-26,Afternoon,modification
8120,2024-08-26,Afternoon,at
8121,2024-08-26,Afternoon,the
8122,2024-08-26,Afternoon,end
8123,2024-08-26,Afternoon,of
8124,2024-08-26,Afternoon,the
8125,2024-08-26,Afternoon,paragraph
8126,2024-08-26,Afternoon,because
8127,2024-08-26,Afternoon,that
8128,2024-08-26,Afternoon,would
8129,2024-08-26,Afternoon,be
8130,2024-08-26,Afternoon,more
8131,2024-08-26,Afternoon,neutral
8132,2024-08-26,Afternoon,that
8133,2024-08-26,Afternoon,there
8134,2024-08-26,Afternoon,could
8135,2024-08-26,Afternoon,be
8136,2024-08-26,Afternoon,of
8137,2024-08-26,Afternoon,course
8138,2024-08-26,Afternoon,future
8139,2024-08-26,Afternoon,modification
8140,2024-08-26,Afternoon,not
8141,2024-08-26,Afternoon,necessarily
8142,2024-08-26,Afternoon,just
8143,2024-08-26,Afternoon,an
8144,2024-08-26,Afternoon,improvement
8145,2024-08-26,Afternoon,but
8146,2024-08-26,Afternoon,a
8147,2024-08-26,Afternoon,modification
8148,2024-08-26,Afternoon,that
8149,2024-08-26,Afternoon,would
8150,2024-08-26,Afternoon,capture
8151,2024-08-26,Afternoon,any
8152,2024-08-26,Afternoon,future
8153,2024-08-26,Afternoon,changes
8154,2024-08-26,Afternoon,that
8155,2024-08-26,Afternoon,may
8156,2024-08-26,Afternoon,occur
8157,2024-08-26,Afternoon,in
8158,2024-08-26,Afternoon,this
8159,2024-08-26,Afternoon,characterization
8160,2024-08-26,Afternoon,thank
8161,2024-08-26,Afternoon,you
8162,2024-08-26,Afternoon,thank
8163,2024-08-26,Afternoon,you
8164,2024-08-26,Afternoon,very
8165,2024-08-26,Afternoon,much
8166,2024-08-26,Afternoon,chairman
8167,2024-08-26,Afternoon,i
8168,2024-08-26,Afternoon,would
8169,2024-08-26,Afternoon,like
8170,2024-08-26,Afternoon,to
8171,2024-08-26,Afternoon,thank
8172,2024-08-26,Afternoon,you
8173,2024-08-26,Afternoon,for
8174,2024-08-26,Afternoon,the
8175,2024-08-26,Afternoon,timely
8176,2024-08-26,Afternoon,circulation
8177,2024-08-26,Afternoon,of
8178,2024-08-26,Afternoon,the
8179,2024-08-26,Afternoon,rolling
8180,2024-08-26,Afternoon,text
8181,2024-08-26,Afternoon,this
8182,2024-08-26,Afternoon,is
8183,2024-08-26,Afternoon,the
8184,2024-08-26,Afternoon,text
8185,2024-08-26,Afternoon,that
8186,2024-08-26,Afternoon,we
8187,2024-08-26,Afternoon,are
8188,2024-08-26,Afternoon,discussing
8189,2024-08-26,Afternoon,now
8190,2024-08-26,Afternoon,in
8191,2024-08-26,Afternoon,that
8192,2024-08-26,Afternoon,regard
8193,2024-08-26,Afternoon,my
8194,2024-08-26,Afternoon,delegation
8195,2024-08-26,Afternoon,would
8196,2024-08-26,Afternoon,like
8197,2024-08-26,Afternoon,to
8198,2024-08-26,Afternoon,start
8199,2024-08-26,Afternoon,out
8200,2024-08-26,Afternoon,by
8201,2024-08-26,Afternoon,commenting
8202,2024-08-26,Afternoon,on
8203,2024-08-26,Afternoon,the
8204,2024-08-26,Afternoon,first
8205,2024-08-26,Afternoon,paragraph
8206,2024-08-26,Afternoon,and
8207,2024-08-26,Afternoon,i
8208,2024-08-26,Afternoon,would
8209,2024-08-26,Afternoon,like
8210,2024-08-26,Afternoon,to
8211,2024-08-26,Afternoon,comment
8212,2024-08-26,Afternoon,on
8213,2024-08-26,Afternoon,the
8214,2024-08-26,Afternoon,lethality
8215,2024-08-26,Afternoon,in
8216,2024-08-26,Afternoon,line
8217,2024-08-26,Afternoon,with
8218,2024-08-26,Afternoon,what
8219,2024-08-26,Afternoon,some
8220,2024-08-26,Afternoon,delegations
8221,2024-08-26,Afternoon,have
8222,2024-08-26,Afternoon,said
8223,2024-08-26,Afternoon,such
8224,2024-08-26,Afternoon,as
8225,2024-08-26,Afternoon,switzerland
8226,2024-08-26,Afternoon,costa
8227,2024-08-26,Afternoon,rica
8228,2024-08-26,Afternoon,ireland
8229,2024-08-26,Afternoon,and
8230,2024-08-26,Afternoon,pakistan
8231,2024-08-26,Afternoon,from
8232,2024-08-26,Afternoon,my
8233,2024-08-26,Afternoon,delegation
8234,2024-08-26,Afternoon,lethality
8235,2024-08-26,Afternoon,addresses
8236,2024-08-26,Afternoon,an
8237,2024-08-26,Afternoon,effect
8238,2024-08-26,Afternoon,in
8239,2024-08-26,Afternoon,which
8240,2024-08-26,Afternoon,the
8241,2024-08-26,Afternoon,way
8242,2024-08-26,Afternoon,a
8243,2024-08-26,Afternoon,weapon
8244,2024-08-26,Afternoon,is
8245,2024-08-26,Afternoon,used
8246,2024-08-26,Afternoon,nonlethal
8247,2024-08-26,Afternoon,use
8248,2024-08-26,Afternoon,of
8249,2024-08-26,Afternoon,force
8250,2024-08-26,Afternoon,could
8251,2024-08-26,Afternoon,also
8252,2024-08-26,Afternoon,lead
8253,2024-08-26,Afternoon,to
8254,2024-08-26,Afternoon,violations
8255,2024-08-26,Afternoon,of
8256,2024-08-26,Afternoon,international
8257,2024-08-26,Afternoon,humanitarian
8258,2024-08-26,Afternoon,law
8259,2024-08-26,Afternoon,and
8260,2024-08-26,Afternoon,consequently
8261,2024-08-26,Afternoon,it
8262,2024-08-26,Afternoon,should
8263,2024-08-26,Afternoon,not
8264,2024-08-26,Afternoon,be
8265,2024-08-26,Afternoon,out
8266,2024-08-26,Afternoon,of
8267,2024-08-26,Afternoon,the
8268,2024-08-26,Afternoon,or
8269,2024-08-26,Afternoon,excluded
8270,2024-08-26,Afternoon,from
8271,2024-08-26,Afternoon,the
8272,2024-08-26,Afternoon,scope
8273,2024-08-26,Afternoon,of
